sales_agent,product,account,deal_stage,close_date,close_value
Cassey Cress,GTXPro,Condax,Won,9/6/2017,5113
Cassey Cress,MG Special,Opentech,Won,9/7/2017,48
Cassey Cress,GTX Basic,Bioplex,Won,9/8/2017,572
Cassey Cress,MG Special,Iselectrics,Won,9/8/2017,57
Cassey Cress,GTX Basic,Bluth Company,Won,9/11/2017,566
Cassey Cress,GTX Plus Pro,Bubba Gump,Won,9/13/2017,5778
Cassey Cress,MG Special,Konex,Won,9/15/2017,59
Cassey Cress,GTX Plus Basic,Plussunin,Won,9/16/2017,1198
Cassey Cress,MG Special,The New York Inquirer,Won,9/18/2017,44
Cassey Cress,MG Advanced,Donquadtech,Won,9/18/2017,3630
Cassey Cress,GTX Plus Pro,Zencorporation,Won,9/21/2017,5245
Cassey Cress,MG Special,Zathunicon,Won,9/23/2017,59
Cassey Cress,GTX Basic,Donware,Won,9/24/2017,614
Cassey Cress,GTX Basic,Iselectrics,Won,9/24/2017,600
Cassey Cress,GTX Basic,Donware,Won,9/26/2017,633
Cassey Cress,MG Advanced,Betasoloin,Won,9/26/2017,3280
Cassey Cress,GTX Plus Pro,Initech,Won,9/27/2017,5228
Cassey Cress,GTX Basic,Ontomedia,Won,9/27/2017,512
Cassey Cress,GTXPro,Massive Dynamic,Won,9/27/2017,5727
Cassey Cress,GTXPro,Plussunin,Won,9/28/2017,4308
Cassey Cress,MG Advanced,Umbrella Corporation,Won,9/30/2017,3399
Cassey Cress,GTX Plus Pro,Plussunin,Won,10/14/2017,5989
Cassey Cress,MG Advanced,Betasoloin,Won,10/17/2017,3472
Cassey Cress,GTX Plus Basic,Acme Corporation,Won,10/21/2017,1096
Cassey Cress,GTX Plus Basic,Opentech,Won,10/23/2017,888
Cassey Cress,GTX Plus Pro,Plussunin,Won,10/24/2017,5500
Cassey Cress,GTXPro,Silis,Won,10/27/2017,4345
Cassey Cress,GTXPro,Xx-zobam,Won,10/29/2017,5144
Cassey Cress,GTX Plus Basic,Gekko & Co,Won,11/1/2017,1027
Cassey Cress,GTX Basic,Donquadtech,Won,11/2/2017,578
Cassey Cress,MG Advanced,Kinnamplus,Won,11/2/2017,3588
Cassey Cress,GTXPro,Kinnamplus,Won,11/4/2017,5239
Cassey Cress,GTX Basic,Donquadtech,Won,11/6/2017,583
Cassey Cress,GTXPro,Ganjaflex,Won,11/10/2017,4161
Cassey Cress,MG Advanced,Bubba Gump,Won,11/12/2017,3333
Cassey Cress,GTX Basic,Zathunicon,Won,11/12/2017,580
Cassey Cress,GTXPro,Umbrella Corporation,Won,11/14/2017,4529
Cassey Cress,GTXPro,Opentech,Won,11/15/2017,4343
Cassey Cress,GTX Basic,Zencorporation,Won,11/16/2017,578
Cassey Cress,GTX Plus Basic,Bubba Gump,Won,11/18/2017,1251
Cassey Cress,GTX Basic,Zencorporation,Won,11/19/2017,567
Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,11/21/2017,1039
Cassey Cress,GTXPro,Massive Dynamic,Won,11/21/2017,4243
Cassey Cress,MG Advanced,Silis,Won,11/23/2017,2986
Cassey Cress,GTXPro,Kan-code,Won,11/23/2017,3822
Cassey Cress,GTXPro,Mathtouch,Won,11/30/2017,4201
Cassey Cress,GTX Basic,Donquadtech,Won,11/30/2017,557
Cassey Cress,MG Advanced,Ganjaflex,Won,12/4/2017,2613
Cassey Cress,MG Advanced,Xx-zobam,Won,12/5/2017,3371
Cassey Cress,GTX Plus Pro,Bioplex,Won,12/5/2017,5469
Cassey Cress,GTX Plus Basic,Ganjaflex,Won,12/5/2017,927
Cassey Cress,GTX Basic,Yearin,Won,12/7/2017,609
Cassey Cress,GTX Basic,Bubba Gump,Won,12/8/2017,606
Cassey Cress,MG Advanced,Plussunin,Won,12/9/2017,3329
Cassey Cress,MG Advanced,Konex,Won,12/10/2017,2695
Cassey Cress,GTX Plus Pro,Ontomedia,Won,12/19/2017,5026
Cassey Cress,GTX Plus Pro,Acme Corporation,Won,12/21/2017,5881
Cassey Cress,MG Special,Zathunicon,Won,12/26/2017,50
Cassey Cress,GTX Plus Pro,Ganjaflex,Won,12/29/2017,5301
Cassey Cress,GTX Basic,Ganjaflex,Won,12/31/2017,576
Cecily Lampkin,GTX Plus Pro,Isdom,Won,3/1/2017,5882
Cecily Lampkin,MG Advanced,Treequote,Won,3/6/2017,3956
Cecily Lampkin,MG Advanced,Isdom,Won,3/16/2017,2955
Cecily Lampkin,MG Special,Scottech,Won,3/17/2017,47
Cecily Lampkin,MG Advanced,Finhigh,Won,3/20/2017,3587
Cecily Lampkin,MG Advanced,Domzoom,Won,3/21/2017,3496
Cecily Lampkin,MG Special,Rundofase,Won,3/27/2017,53
Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,3/30/2017,966
Cecily Lampkin,MG Advanced,Rundofase,Won,3/31/2017,3611
Cecily Lampkin,MG Special,Bioholding,Won,3/31/2017,54
Cecily Lampkin,GTX Plus Basic,Codehow,Won,4/8/2017,1056
Cecily Lampkin,MG Advanced,Domzoom,Won,4/10/2017,3343
Cecily Lampkin,MG Advanced,Isdom,Won,4/18/2017,3409
Cecily Lampkin,MG Advanced,dambase,Won,4/20/2017,3785
Cecily Lampkin,MG Special,Konmatfix,Won,4/20/2017,55
Cecily Lampkin,GTX Basic,Conecom,Won,5/3/2017,497
Cecily Lampkin,MG Advanced,Warephase,Won,5/9/2017,3470
Cecily Lampkin,GTX Basic,Konmatfix,Won,5/9/2017,538
Cecily Lampkin,GTX Plus Pro,Konmatfix,Won,5/13/2017,5121
Cecily Lampkin,MG Special,Dontechi,Won,5/16/2017,57
Cecily Lampkin,GTX Plus Basic,Ron-tech,Won,5/18/2017,1079
Cecily Lampkin,MG Special,dambase,Won,5/18/2017,51
Cecily Lampkin,GTX Basic,Dontechi,Won,5/19/2017,541
Cecily Lampkin,MG Advanced,Funholding,Won,5/23/2017,3668
Cecily Lampkin,GTX Plus Pro,Betatech,Won,5/25/2017,5728
Cecily Lampkin,MG Advanced,Hottechi,Won,5/27/2017,3831
Cecily Lampkin,MG Advanced,Rundofase,Won,5/27/2017,3558
Cecily Lampkin,MG Advanced,Warephase,Won,5/29/2017,2915
Cecily Lampkin,MG Advanced,Zumgoity,Won,5/29/2017,3267
Cecily Lampkin,GTX Plus Basic,Hottechi,Won,5/30/2017,1129
Cecily Lampkin,GTX Plus Pro,Zumgoity,Won,6/3/2017,5148
Cecily Lampkin,MG Special,Bioholding,Won,6/3/2017,59
Cecily Lampkin,MG Advanced,Inity,Won,6/3/2017,3670
Cecily Lampkin,GTX Basic,Betatech,Won,6/5/2017,460
Cecily Lampkin,MG Special,Codehow,Won,6/10/2017,61
Cecily Lampkin,MG Special,Streethex,Won,6/12/2017,52
Cecily Lampkin,GTX Plus Basic,Rundofase,Won,6/13/2017,1184
Cecily Lampkin,MG Special,Dontechi,Won,6/18/2017,59
Cecily Lampkin,MG Advanced,dambase,Won,6/25/2017,3785
Cecily Lampkin,GTX Plus Pro,Statholdings,Won,6/26/2017,5154
Cecily Lampkin,GTX Plus Basic,Hottechi,Won,6/27/2017,1163
Cecily Lampkin,GTX Basic,Rundofase,Won,7/4/2017,480
Cecily Lampkin,MG Special,Treequote,Won,7/5/2017,66
Cecily Lampkin,GTX Basic,Toughzap,Won,7/6/2017,612
Cecily Lampkin,GTX Basic,Inity,Won,7/8/2017,590
Cecily Lampkin,GTX Plus Pro,Globex Corporation,Won,7/11/2017,4391
Cecily Lampkin,GTX Plus Pro,Isdom,Won,7/14/2017,5629
Cecily Lampkin,GTX Basic,Isdom,Won,7/15/2017,458
Cecily Lampkin,GTX Plus Pro,Inity,Won,7/16/2017,5537
Cecily Lampkin,MG Special,Stanredtax,Won,7/23/2017,50
Cecily Lampkin,MG Special,Konmatfix,Won,7/24/2017,62
Cecily Lampkin,GTX Basic,Toughzap,Won,7/24/2017,541
Cecily Lampkin,GTX Basic,Domzoom,Won,8/1/2017,513
Cecily Lampkin,MG Advanced,Scottech,Won,8/2/2017,3025
Cecily Lampkin,GTX Plus Pro,Cancity,Won,8/4/2017,4749
Cecily Lampkin,MG Special,Dontechi,Won,8/9/2017,63
Cecily Lampkin,GTX Plus Basic,Codehow,Won,8/9/2017,1128
Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,8/10/2017,3139
Cecily Lampkin,MG Advanced,Isdom,Won,8/12/2017,3146
Cecily Lampkin,MG Special,Isdom,Won,8/26/2017,54
Cecily Lampkin,GTX Basic,Bioholding,Won,8/29/2017,611
Cecily Lampkin,GTX Plus Pro,Streethex,Won,8/29/2017,4961
Cecily Lampkin,MG Special,Warephase,Won,8/31/2017,51
Cecily Lampkin,GTX Basic,Finhigh,Won,9/5/2017,610
Cecily Lampkin,MG Advanced,Hottechi,Won,9/12/2017,3510
Cecily Lampkin,MG Special,Finhigh,Won,9/13/2017,60
Cecily Lampkin,GTX Plus Pro,Treequote,Won,9/13/2017,5096
Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,9/15/2017,3427
Cecily Lampkin,GTX Plus Pro,Codehow,Won,9/18/2017,5455
Cecily Lampkin,GTX Basic,Bioholding,Won,9/22/2017,600
Cecily Lampkin,MG Special,Condax,Won,9/23/2017,47
Cecily Lampkin,GTX Plus Basic,Streethex,Won,9/25/2017,1001
Cecily Lampkin,GTX Plus Pro,Conecom,Won,9/30/2017,5753
Cecily Lampkin,GTX Plus Pro,Warephase,Won,9/30/2017,4994
Cecily Lampkin,MG Special,Rundofase,Won,10/2/2017,54
Cecily Lampkin,MG Special,Statholdings,Won,10/3/2017,55
Cecily Lampkin,MG Advanced,Dontechi,Won,10/10/2017,3148
Cecily Lampkin,MG Advanced,Stanredtax,Won,10/10/2017,3415
Cecily Lampkin,GTX Basic,Stanredtax,Won,10/11/2017,622
Cecily Lampkin,GTX Plus Basic,Rangreen,Won,10/15/2017,1186
Cecily Lampkin,MG Special,Toughzap,Won,10/19/2017,52
Cecily Lampkin,GTX Plus Basic,Inity,Won,10/20/2017,1200
Cecily Lampkin,MG Advanced,Domzoom,Won,10/24/2017,3616
Cecily Lampkin,GTX Plus Basic,Rangreen,Won,10/26/2017,1168
Cecily Lampkin,MG Advanced,Warephase,Won,10/27/2017,3848
Cecily Lampkin,MG Special,Ron-tech,Won,10/29/2017,62
Cecily Lampkin,MG Special,Funholding,Won,11/3/2017,51
Cecily Lampkin,GTX Plus Basic,Statholdings,Won,11/3/2017,990
Cecily Lampkin,MG Advanced,Warephase,Won,11/8/2017,3354
Cecily Lampkin,GTX Plus Basic,Betatech,Won,11/13/2017,1074
Cecily Lampkin,MG Advanced,Globex Corporation,Won,11/17/2017,3684
Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,11/18/2017,1059
Cecily Lampkin,MG Special,Codehow,Won,11/23/2017,65
Cecily Lampkin,MG Advanced,Funholding,Won,11/26/2017,2968
Cecily Lampkin,MG Advanced,Rangreen,Won,11/28/2017,3206
Cecily Lampkin,GTX Plus Basic,Treequote,Won,11/29/2017,1151
Cecily Lampkin,GTX Plus Pro,Gogozoom,Won,12/4/2017,5520
Cecily Lampkin,GTX Basic,Zumgoity,Won,12/7/2017,568
Cecily Lampkin,MG Special,dambase,Won,12/8/2017,58
Cecily Lampkin,GTX Plus Pro,Streethex,Won,12/10/2017,3704
Cecily Lampkin,GTX Basic,Dontechi,Won,12/12/2017,515
Cecily Lampkin,MG Advanced,Toughzap,Won,12/16/2017,3843
Cecily Lampkin,MG Advanced,Globex Corporation,Won,12/19/2017,3164
Cecily Lampkin,GTX Plus Pro,Isdom,Won,12/22/2017,5504
Cecily Lampkin,GTX Plus Basic,Cancity,Won,12/24/2017,986
Cecily Lampkin,MG Advanced,Scottech,Won,12/25/2017,3748
Cecily Lampkin,MG Advanced,Finhigh,Won,12/28/2017,3253
Corliss Cosme,GTX Plus Pro,Betasoloin,Won,3/1/2017,5964
Corliss Cosme,MG Special,Kinnamplus,Won,3/2/2017,50
Corliss Cosme,GTX Plus Pro,Ontomedia,Won,3/3/2017,5790
Corliss Cosme,MG Advanced,Gekko & Co,Won,3/3/2017,3351
Corliss Cosme,MG Special,Bioplex,Won,3/4/2017,62
Corliss Cosme,GTXPro,Betasoloin,Won,3/6/2017,4570
Corliss Cosme,MG Advanced,Yearin,Won,3/9/2017,3577
Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,3/10/2017,540
Corliss Cosme,GTX Basic,Donquadtech,Won,3/10/2017,542
Corliss Cosme,GTX Plus Basic,Konex,Won,3/13/2017,1255
Corliss Cosme,GTX Plus Basic,Mathtouch,Won,3/14/2017,1034
Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,3/16/2017,1257
Corliss Cosme,GTXPro,Xx-zobam,Won,3/16/2017,4980
Corliss Cosme,GTX Basic,Initech,Won,3/20/2017,513
Corliss Cosme,GTX Basic,Zotware,Won,3/22/2017,586
Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,3/23/2017,5002
Corliss Cosme,MG Special,Massive Dynamic,Won,3/24/2017,50
Corliss Cosme,MG Special,The New York Inquirer,Won,3/25/2017,41
Corliss Cosme,GTX Basic,Gekko & Co,Won,3/26/2017,513
Corliss Cosme,GTX Plus Pro,Condax,Won,3/26/2017,5228
Corliss Cosme,GTX Basic,Konex,Won,3/28/2017,590
Corliss Cosme,GTX Plus Pro,Betasoloin,Won,3/30/2017,4974
Corliss Cosme,MG Advanced,Mathtouch,Won,3/31/2017,3498
Corliss Cosme,MG Advanced,Betasoloin,Won,4/10/2017,2794
Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,4/10/2017,1083
Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,4/11/2017,593
Corliss Cosme,GTX Plus Pro,Konex,Won,4/15/2017,5684
Corliss Cosme,GTX Plus Basic,Massive Dynamic,Won,4/23/2017,1033
Corliss Cosme,GTX Plus Pro,Zotware,Won,4/24/2017,5780
Corliss Cosme,GTXPro,Zencorporation,Won,4/30/2017,5787
Corliss Cosme,MG Advanced,Konex,Won,5/3/2017,3041
Corliss Cosme,GTX Basic,Condax,Won,5/5/2017,515
Corliss Cosme,GTX Basic,Bluth Company,Won,5/6/2017,562
Corliss Cosme,GTXPro,Ganjaflex,Won,5/8/2017,4833
Corliss Cosme,GTXPro,Bubba Gump,Won,5/13/2017,5035
Corliss Cosme,GTXPro,Ontomedia,Won,5/15/2017,3960
Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,5/22/2017,5051
Corliss Cosme,GTX Plus Pro,Gekko & Co,Won,5/22/2017,5505
Corliss Cosme,GTX Basic,Betasoloin,Won,5/25/2017,603
Corliss Cosme,GTX Basic,The New York Inquirer,Won,5/26/2017,463
Corliss Cosme,GTX Basic,Zathunicon,Won,5/27/2017,491
Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,5/28/2017,5125
Corliss Cosme,GTX Plus Basic,Silis,Won,5/29/2017,1111
Corliss Cosme,GTX Plus Pro,Konex,Won,5/30/2017,5159
Corliss Cosme,GTXPro,Vehement Capital Partners,Won,6/1/2017,4833
Corliss Cosme,GTXPro,Iselectrics,Won,6/1/2017,5032
Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,6/2/2017,857
Corliss Cosme,GTX Basic,Ontomedia,Won,6/6/2017,599
Corliss Cosme,GTXPro,Xx-zobam,Won,6/6/2017,4687
Corliss Cosme,GTXPro,Donquadtech,Won,6/9/2017,5324
Corliss Cosme,GTX Plus Basic,Kan-code,Won,6/10/2017,899
Corliss Cosme,GTX Plus Basic,Initech,Won,6/11/2017,1074
Corliss Cosme,GTXPro,Opentech,Won,6/11/2017,5642
Corliss Cosme,GTXPro,Umbrella Corporation,Won,6/11/2017,5081
Corliss Cosme,MG Special,Sumace,Won,6/18/2017,56
Corliss Cosme,GTX Basic,Silis,Won,6/25/2017,551
Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,6/26/2017,5189
Corliss Cosme,GTXPro,Plussunin,Won,6/26/2017,5197
Corliss Cosme,GTXPro,Zencorporation,Won,6/28/2017,5133
Corliss Cosme,GTX Plus Pro,Iselectrics,Won,7/1/2017,5640
Corliss Cosme,GTXPro,Zotware,Won,7/2/2017,5088
Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,7/7/2017,5121
Corliss Cosme,GTXPro,Ontomedia,Won,7/8/2017,4830
Corliss Cosme,GTX Basic,Gekko & Co,Won,7/10/2017,665
Corliss Cosme,GTX Plus Basic,Zathunicon,Won,7/15/2017,1122
Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,7/18/2017,5578
Corliss Cosme,GTXPro,Umbrella Corporation,Won,7/19/2017,5137
Corliss Cosme,GTX Basic,Kinnamplus,Won,7/25/2017,630
Corliss Cosme,GTX Basic,Zotware,Won,7/26/2017,458
Corliss Cosme,GTX Plus Basic,Donquadtech,Won,7/30/2017,955
Corliss Cosme,GTX Basic,Massive Dynamic,Won,8/3/2017,516
Corliss Cosme,GTXPro,Plussunin,Won,8/4/2017,4505
Corliss Cosme,GTX Basic,Bluth Company,Won,8/5/2017,602
Corliss Cosme,GTXPro,Silis,Won,8/6/2017,4861
Corliss Cosme,GTX Basic,Initech,Won,8/11/2017,527
Corliss Cosme,GTXPro,Ganjaflex,Won,8/11/2017,4230
Corliss Cosme,GTX Basic,Xx-zobam,Won,8/12/2017,515
Corliss Cosme,GTXPro,Initech,Won,8/12/2017,5205
Corliss Cosme,GTX Plus Basic,Plussunin,Won,8/20/2017,866
Corliss Cosme,GTX Plus Basic,Donquadtech,Won,8/20/2017,1143
Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,8/22/2017,5038
Corliss Cosme,GTXPro,Zotware,Won,8/22/2017,4498
Corliss Cosme,MG Special,Zencorporation,Won,9/1/2017,59
Corliss Cosme,GTX Plus Pro,The New York Inquirer,Won,9/1/2017,4520
Corliss Cosme,GTX Basic,Ganjaflex,Won,9/2/2017,525
Corliss Cosme,GTXPro,Gekko & Co,Won,9/2/2017,5002
Corliss Cosme,MG Advanced,Kan-code,Won,9/3/2017,3527
Corliss Cosme,GTX Basic,Zathunicon,Won,9/3/2017,524
Corliss Cosme,GTX Basic,Ganjaflex,Won,9/4/2017,503
Corliss Cosme,GTXPro,Sumace,Won,9/9/2017,4960
Corliss Cosme,GTX Plus Pro,Donquadtech,Won,9/11/2017,4905
Corliss Cosme,GTXPro,Konex,Won,9/13/2017,5067
Corliss Cosme,GTX Basic,Donware,Won,9/15/2017,530
Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,9/15/2017,5717
Corliss Cosme,GTXPro,Donquadtech,Won,9/15/2017,5027
Corliss Cosme,MG Advanced,The New York Inquirer,Won,9/16/2017,3777
Corliss Cosme,GTX Plus Pro,Kan-code,Won,9/17/2017,5666
Corliss Cosme,MG Special,Umbrella Corporation,Won,9/17/2017,54
Corliss Cosme,GTX Basic,Mathtouch,Won,9/18/2017,560
Corliss Cosme,GTXPro,Donware,Won,9/18/2017,4975
Corliss Cosme,GTXPro,Kinnamplus,Won,9/18/2017,4535
Corliss Cosme,GTX Basic,Ganjaflex,Won,9/19/2017,651
Corliss Cosme,GTX Plus Basic,Initech,Won,9/21/2017,1236
Corliss Cosme,GTX Plus Pro,Konex,Won,9/23/2017,4989
Corliss Cosme,GTX Plus Pro,Kan-code,Won,9/24/2017,5820
Corliss Cosme,GTX Basic,Konex,Won,9/25/2017,616
Corliss Cosme,GTXPro,Gekko & Co,Won,9/29/2017,5037
Corliss Cosme,GTX Plus Basic,Donquadtech,Won,10/3/2017,1076
Corliss Cosme,GTX Basic,Bubba Gump,Won,10/4/2017,616
Corliss Cosme,GTX Basic,Kinnamplus,Won,10/5/2017,495
Corliss Cosme,GTX Plus Basic,Bioplex,Won,10/5/2017,955
Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,10/15/2017,5711
Corliss Cosme,GTX Plus Basic,Donware,Won,10/16/2017,1095
Corliss Cosme,GTXPro,Zencorporation,Won,10/17/2017,4247
Corliss Cosme,GTX Plus Basic,Konex,Won,10/21/2017,1105
Corliss Cosme,MG Advanced,Zotware,Won,10/26/2017,3225
Corliss Cosme,GTXPro,Initech,Won,10/26/2017,4287
Corliss Cosme,GTX Basic,Mathtouch,Won,10/29/2017,601
Corliss Cosme,GTX Plus Basic,Yearin,Won,11/2/2017,977
Corliss Cosme,GTX Plus Pro,Silis,Won,11/4/2017,6372
Corliss Cosme,GTXPro,Ontomedia,Won,11/4/2017,4525
Corliss Cosme,GTX Plus Pro,The New York Inquirer,Won,11/6/2017,5529
Corliss Cosme,GTX Plus Basic,Condax,Won,11/9/2017,1123
Corliss Cosme,GTXPro,Umbrella Corporation,Won,11/9/2017,5868
Corliss Cosme,GTX Basic,Ganjaflex,Won,11/11/2017,550
Corliss Cosme,GTX Plus Pro,Ontomedia,Won,11/11/2017,5646
Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,11/12/2017,1079
Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Won,11/13/2017,1138
Corliss Cosme,MG Special,Donquadtech,Won,11/14/2017,54
Corliss Cosme,GTX Plus Basic,Iselectrics,Won,11/17/2017,1076
Corliss Cosme,GTX Basic,The New York Inquirer,Won,11/17/2017,560
Corliss Cosme,MG Advanced,Umbrella Corporation,Won,11/18/2017,3113
Corliss Cosme,GTX Basic,Acme Corporation,Won,11/18/2017,577
Corliss Cosme,GTX Plus Pro,Zotware,Won,11/19/2017,4648
Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,11/19/2017,1046
Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,11/20/2017,1180
Corliss Cosme,MG Special,Gekko & Co,Won,11/23/2017,59
Corliss Cosme,MG Special,Bluth Company,Won,12/1/2017,59
Corliss Cosme,GTX Plus Basic,Donquadtech,Won,12/1/2017,1251
Corliss Cosme,GTXPro,Gekko & Co,Won,12/5/2017,4639
Corliss Cosme,GTXPro,Konex,Won,12/6/2017,4492
Corliss Cosme,GTX Plus Basic,Opentech,Won,12/14/2017,1204
Corliss Cosme,GTX Plus Pro,Gekko & Co,Won,12/17/2017,5143
Corliss Cosme,GTX Plus Pro,Mathtouch,Won,12/18/2017,5528
Corliss Cosme,GTX Basic,Sumace,Won,12/19/2017,538
Corliss Cosme,GTXPro,Initech,Won,12/20/2017,4501
Corliss Cosme,GTX Basic,Bluth Company,Won,12/21/2017,550
Corliss Cosme,MG Special,Massive Dynamic,Won,12/21/2017,57
Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,12/26/2017,4631
Corliss Cosme,GTXPro,Opentech,Won,12/27/2017,5069
Daniell Hammack,MG Advanced,Yearin,Won,3/2/2017,3249
Daniell Hammack,GTXPro,Mathtouch,Won,3/3/2017,4475
Daniell Hammack,GTX Plus Basic,Donquadtech,Won,3/7/2017,1020
Daniell Hammack,MG Advanced,Condax,Won,3/14/2017,3759
Daniell Hammack,GTX Basic,Bioplex,Won,3/16/2017,639
Daniell Hammack,GTX Plus Basic,Opentech,Won,3/19/2017,1116
Daniell Hammack,GTX Basic,Massive Dynamic,Won,3/19/2017,425
Daniell Hammack,GTX Plus Basic,Zathunicon,Won,3/21/2017,1065
Daniell Hammack,GTX Plus Pro,Opentech,Won,3/21/2017,6024
Daniell Hammack,GTXPro,Umbrella Corporation,Won,3/28/2017,4799
Daniell Hammack,GTXPro,Kan-code,Won,3/31/2017,5140
Daniell Hammack,GTX Basic,Vehement Capital Partners,Won,4/2/2017,540
Daniell Hammack,GTXPro,Gekko & Co,Won,4/2/2017,4986
Daniell Hammack,GTX Plus Basic,The New York Inquirer,Won,4/5/2017,971
Daniell Hammack,GTX Plus Pro,Donware,Won,4/5/2017,6024
Daniell Hammack,GTXPro,Xx-zobam,Won,4/11/2017,5000
Daniell Hammack,MG Special,Ontomedia,Won,4/13/2017,52
Daniell Hammack,GTXPro,Donquadtech,Won,4/17/2017,5104
Daniell Hammack,GTX Plus Basic,Plussunin,Won,4/20/2017,1310
Daniell Hammack,GTXPro,Bioplex,Won,4/25/2017,5149
Daniell Hammack,GTXPro,Konex,Won,4/28/2017,5676
Daniell Hammack,MG Special,The New York Inquirer,Won,5/1/2017,51
Daniell Hammack,MG Special,Bubba Gump,Won,5/4/2017,60
Daniell Hammack,GTX Plus Pro,Zathunicon,Won,5/15/2017,4848
Daniell Hammack,GTXPro,Zotware,Won,5/19/2017,4555
Daniell Hammack,MG Advanced,Konex,Won,5/20/2017,3194
Daniell Hammack,GTX Plus Pro,Ontomedia,Won,5/21/2017,5751
Daniell Hammack,MG Advanced,Silis,Won,5/22/2017,3509
Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,5/22/2017,1282
Daniell Hammack,GTX Basic,Ganjaflex,Won,5/27/2017,592
Daniell Hammack,GTXPro,Mathtouch,Won,5/31/2017,4664
Daniell Hammack,MG Advanced,Ganjaflex,Won,6/2/2017,3780
Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,6/2/2017,5304
Daniell Hammack,GTXPro,Donquadtech,Won,6/5/2017,5105
Daniell Hammack,GTX Plus Basic,Bubba Gump,Won,6/6/2017,1192
Daniell Hammack,GTXPro,Betasoloin,Won,6/6/2017,4492
Daniell Hammack,GTXPro,Acme Corporation,Won,6/7/2017,5378
Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,6/8/2017,966
Daniell Hammack,GTX Plus Pro,Betasoloin,Won,6/9/2017,5182
Daniell Hammack,GTX Plus Pro,Acme Corporation,Won,6/11/2017,5721
Daniell Hammack,GTX Plus Pro,Zathunicon,Won,6/12/2017,5343
Daniell Hammack,GTXPro,Kan-code,Won,6/15/2017,4712
Daniell Hammack,GTXPro,Ontomedia,Won,6/17/2017,4942
Daniell Hammack,GTX Plus Basic,Zotware,Won,6/17/2017,1064
Daniell Hammack,MG Advanced,Vehement Capital Partners,Won,6/19/2017,3641
Daniell Hammack,GTX Plus Pro,Iselectrics,Won,6/19/2017,5353
Daniell Hammack,GTXPro,Xx-zobam,Won,6/20/2017,4939
Daniell Hammack,GTXPro,Zencorporation,Won,6/21/2017,5388
Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,6/23/2017,6920
Daniell Hammack,GTXPro,Acme Corporation,Won,6/25/2017,5857
Daniell Hammack,GTX Plus Basic,Konex,Won,6/25/2017,985
Daniell Hammack,GTX Basic,Initech,Won,6/26/2017,420
Daniell Hammack,GTXPro,Mathtouch,Won,6/26/2017,3720
Daniell Hammack,GTX Plus Basic,Massive Dynamic,Won,6/27/2017,1142
Daniell Hammack,GTX Plus Pro,Mathtouch,Won,6/27/2017,5076
Daniell Hammack,GTXPro,Konex,Won,6/28/2017,4762
Daniell Hammack,GTXPro,Ganjaflex,Won,6/28/2017,5039
Daniell Hammack,GTX Plus Pro,Zencorporation,Won,6/29/2017,5407
Daniell Hammack,GTXPro,Acme Corporation,Won,7/8/2017,4089
Daniell Hammack,GTX Plus Basic,Bluth Company,Won,7/9/2017,1107
Daniell Hammack,GTX Plus Pro,Initech,Won,7/19/2017,4881
Daniell Hammack,GTX Plus Pro,Konex,Won,7/22/2017,5118
Daniell Hammack,GTX Plus Pro,Plussunin,Won,7/27/2017,6100
Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,7/30/2017,1231
Daniell Hammack,MG Advanced,Bluth Company,Won,8/1/2017,3282
Daniell Hammack,MG Special,Silis,Won,8/1/2017,61
Daniell Hammack,GTX Plus Basic,Konex,Won,8/6/2017,1189
Daniell Hammack,GTX Plus Basic,Bluth Company,Won,8/10/2017,1097
Daniell Hammack,GTX Plus Pro,Umbrella Corporation,Won,8/14/2017,6284
Daniell Hammack,GTX Plus Basic,Initech,Won,8/15/2017,979
Daniell Hammack,GTX Plus Basic,Initech,Won,8/17/2017,892
